Provider No,Provider Name,Program No,Program Name,Program Type,Service Type,Zip Code of Residence at Admission,Admissions
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,10465,
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,10468,
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,10469,
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,10471,
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,10472,
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,10473,
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,10474,
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,10475,
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,11201,
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,11212,
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,11224,
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,11230,
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,11233,
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,11368,
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,11369,
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,11691,
47570,START Treatment & Recovery Centers,52059,REACH Program OP,Outpatient Services,Med Sup Outpatient,12524,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,10039,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,10473,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11027,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11201,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11203,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11206,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11207,84
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11208,23
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11212,40
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11213,7
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11215,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11216,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11217,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11218,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11220,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11221,20
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11222,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11225,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11233,7
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11234,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11236,32
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11237,8
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11238,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11239,13
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11355,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11364,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11365,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11367,8
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11368,21
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11369,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11374,48
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11375,29
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11377,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11378,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11379,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11385,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11415,6
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11416,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11417,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11418,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11421,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11423,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11427,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11432,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11434,
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11435,9
48040,"Hands On Health Associates, LLC",52619,"Hands On Health Associates, LLC OP",Outpatient Services,Med Sup Outpatient,11691,14
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,10001,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,10003,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,10009,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,10016,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,10021,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,10025,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,10027,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,10035,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,10451,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,10453,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,10458,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,10459,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,10468,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,10473,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11101,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11106,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11201,7
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11203,13
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11205,14
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11206,38
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11207,104
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11208,77
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11209,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11210,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11211,12
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11212,59
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11213,9
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11214,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11215,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11216,19
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11217,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11221,46
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11222,7
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11223,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11225,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11226,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11229,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11231,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11232,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11233,41
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11234,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11235,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11236,33
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11237,84
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11238,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11239,9
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11249,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11373,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11378,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11379,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11385,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11416,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11417,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11421,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11429,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11432,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11434,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11435,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11691,10
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11693,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11694,
48370,"Reborn for New Life, LLC",52748,"Reborn for New Life, LLC OP",Outpatient Services,Med Sup Outpatient,11706,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,00000,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,10016,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,10017,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,10019,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,10029,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,10030,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,10308,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,10457,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,10472,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,11201,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,11203,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,11204,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,11205,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,11207,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,11208,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,11209,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,11210,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,11213,
48400,"One World Counseling, LLC",52690,"One World Counseling, LLC OP",Outpatient Services,Med Sup Outpatient,11214,
